gene_symbol	chrom	start	end	strand	ensembl_id
CALML4	15	68483043	68498417	-	ENSG00000129007
RP11-315D16.2	15	68486139	68522056	-	ENSG00000260007
CLN6	15	68499330	68549549	-	ENSG00000128973
FEM1B	15	68570141	68588203	+	ENSG00000169018
ITGA11	15	68594050	68724501	-	ENSG00000137809
CORO2B	15	68871308	69020145	+	ENSG00000103647
ANP32A	15	69070874	69113236	-	ENSG00000140350
SPESP1	15	69110560	69239150	+	ENSG00000258484
NOX5	15	69222864	69355083	+	ENSG00000255346
GLCE	15	69452923	69564556	+	ENSG00000138604
PAQR5	15	69591286	69700119	+	ENSG00000137819
KIF23	15	69706585	69740764	+	ENSG00000137807
RPLP1	15	69745123	69748255	+	ENSG00000137818
TLE3	15	70340129	70390515	-	ENSG00000140332
UACA	15	70946893	71055932	-	ENSG00000137831
LARP6	15	71123863	71146498	-	ENSG00000166173
LRRC49	15	71145578	71342414	+	ENSG00000137821
THAP10	15	71173681	71185124	-	ENSG00000129028
THSD4	15	71389291	72075722	+	ENSG00000187720
CT62	15	71402583	71407833	-	ENSG00000225362
MYO9A	15	72114632	72410918	-	ENSG00000066933
SENP8	15	72406599	72433311	+	ENSG00000166192
GRAMD2	15	72452148	72490126	-	ENSG00000175318
PKM	15	72491370	72524164	-	ENSG00000067225
PARP6	15	72533522	72565340	-	ENSG00000137817
HEXA	15	72635775	72668817	-	ENSG00000213614
TMEM202	15	72690614	72700370	+	ENSG00000187806
ARIH1	15	72766667	72879692	+	ENSG00000166233
GOLGA6B	15	72947079	72958735	+	ENSG00000215186
HIGD2B	15	72968124	72978490	-	ENSG00000175202
BBS4	15	72978527	73030817	+	ENSG00000140463
ADPGK	15	73043710	73078187	-	ENSG00000159322
NEO1	15	73344051	73597547	+	ENSG00000067141
HCN4	15	73612200	73661605	-	ENSG00000138622
C15orf60	15	73735499	73852355	+	ENSG00000183324
NPTN	15	73852355	73926475	-	ENSG00000156642
CD276	15	73976307	74006859	+	ENSG00000103855
C15orf59	15	74032141	74045088	-	ENSG00000205363
TBC1D21	15	74165949	74181555	+	ENSG00000167139
LOXL1	15	74218330	74244478	+	ENSG00000129038
STOML1	15	74275547	74286963	-	ENSG00000067221
PML	15	74287014	74340153	+	ENSG00000140464
GOLGA6A	15	74362198	74374891	-	ENSG00000159289
ISLR2	15	74392652	74430881	+	ENSG00000167178
RP11-247C2.2	15	74418256	74421619	-	ENSG00000248540
ISLR	15	74466012	74469213	+	ENSG00000129009
STRA6	15	74471807	74504608	-	ENSG00000137868
CCDC33	15	74509613	74628813	+	ENSG00000140481
CYP11A1	15	74630100	74660081	-	ENSG00000140459
SEMA7A	15	74701630	74726808	-	ENSG00000138623
UBL7	15	74738318	74753523	-	ENSG00000138629
ARID3B	15	74833518	74890472	+	ENSG00000179361
CLK3	15	74890841	74932057	+	ENSG00000179335
EDC3	15	74922899	74988633	-	ENSG00000179151
CYP1A1	15	75011883	75017951	-	ENSG00000140465
CYP1A2	15	75041185	75048543	+	ENSG00000140505
CSK	15	75074398	75095539	+	ENSG00000103653
LMAN1L	15	75105057	75118099	+	ENSG00000140506
CPLX3	15	75118888	75124141	+	ENSG00000213578
ULK3	15	75128457	75135687	-	ENSG00000140474
SCAMP2	15	75136071	75165706	-	ENSG00000140497
MPI	15	75182346	75191798	+	ENSG00000178802
FAM219B	15	75192328	75199462	-	ENSG00000178761
COX5A	15	75212132	75230509	-	ENSG00000178741
RPP25	15	75246757	75249805	-	ENSG00000178718
SCAMP5	15	75249560	75313837	+	ENSG00000198794
PPCDC	15	75315896	75409803	+	ENSG00000138621
C15orf39	15	75487984	75504510	+	ENSG00000167173
GOLGA6C	15	75550940	75562540	+	ENSG00000167195
GOLGA6D	15	75575176	75586816	+	ENSG00000140478
COMMD4	15	75628232	75634268	+	ENSG00000140365
NEIL1	15	75639296	75647592	+	ENSG00000140398
MAN2C1	15	75648133	75660971	-	ENSG00000140400
SIN3A	15	75661720	75748183	-	ENSG00000169375
PTPN9	15	75759462	75871630	-	ENSG00000169410
SNUPN	15	75890424	75918810	-	ENSG00000169371
IMP3	15	75931426	75941047	-	ENSG00000177971
SNX33	15	75940247	75954642	+	ENSG00000173548
CSPG4	15	75966663	76005189	-	ENSG00000173546
AC105020.1	15	75970672	75973093	+	ENSG00000203392
ODF3L1	15	76016318	76020029	+	ENSG00000182950
AC019294.1	15	76030311	76031568	+	ENSG00000256530
UBE2Q2	15	76135622	76193419	+	ENSG00000140367
FBXO22	15	76196200	76227609	+	ENSG00000167196
NRG4	15	76228310	76352136	-	ENSG00000169752
C15orf27	15	76352178	76521462	+	ENSG00000169758
ETFA	15	76507696	76603813	-	ENSG00000140374
ISL2	15	76629065	76634817	+	ENSG00000159556
SCAPER	15	76640526	77197785	-	ENSG00000140386
RCN2	15	77223960	77242601	+	ENSG00000117906
PSTPIP1	15	77285700	77329673	+	ENSG00000140368
TSPAN3	15	77336359	77376326	-	ENSG00000140391
PEAK1	15	77400471	77712486	-	ENSG00000173517
HMG20A	15	77712754	77777949	+	ENSG00000140382
LINGO1	15	77905369	78113242	-	ENSG00000169783
TBC1D2B	15	78276378	78370066	-	ENSG00000167202
SH2D7	15	78370150	78397251	+	ENSG00000183476
CIB2	15	78396948	78423886	-	ENSG00000136425
IDH3A	15	78423840	78464291	+	ENSG00000166411
ACSBG1	15	78459810	78538030	-	ENSG00000103740
DNAJA4	15	78556428	78574538	+	ENSG00000140403
WDR61	15	78570177	78592136	-	ENSG00000140395
CRABP1	15	78632666	78640572	+	ENSG00000166426
IREB2	15	78729773	78793798	+	ENSG00000136381
HYKK	15	78799906	78829714	+	ENSG00000188266
AC027228.1	15	78830023	78831288	+	ENSG00000268838
PSMA4	15	78832747	78841604	+	ENSG00000041357
CHRNA5	15	78857862	78887611	+	ENSG00000169684
CHRNA3	15	78885394	78913637	-	ENSG00000080644
CHRNB4	15	78916461	79020096	-	ENSG00000117971
ADAMTS7	15	79051545	79103773	-	ENSG00000136378
MORF4L1	15	79102829	79190475	+	ENSG00000185787
CTSH	15	79213400	79241916	-	ENSG00000103811
RASGRF1	15	79252289	79383115	-	ENSG00000058335
ANKRD34C	15	79575146	79590580	+	ENSG00000235711
TMED3	15	79603404	79704334	+	ENSG00000166557
KIAA1024	15	79724858	79764632	+	ENSG00000169330
MTHFS	15	80125927	80189721	-	ENSG00000136371
ST20-MTHFS	15	80137537	80216096	-	ENSG00000259332
ST20	15	80191182	80216044	-	ENSG00000180953
C15orf37	15	80215113	80217194	+	ENSG00000259642
C15ORF37	15	80215507	80217194	+	ENSG00000257028
BCL2A1	15	80253231	80263788	-	ENSG00000140379
ZFAND6	15	80351910	80430735	+	ENSG00000086666
FAH	15	80444832	80479288	+	ENSG00000103876
RP11-210M15.2	15	80637195	80695917	-	ENSG00000259495
ARNT2	15	80696692	80890278	+	ENSG00000172379
ABHD17C	15	80972025	81047962	+	ENSG00000136379
KIAA1199	15	81071684	81244117	+	ENSG00000103888
RP11-351M8.1	15	81188532	81202118	-	ENSG00000259649
MESDC2	15	81239667	81282219	-	ENSG00000117899
MESDC1	15	81293295	81296342	+	ENSG00000140406
C15orf26	15	81299374	81441516	+	ENSG00000156206
IL16	15	81451916	81605104	+	ENSG00000172349
STARD5	15	81601394	81616524	-	ENSG00000172345
TMC3	15	81623558	81666554	-	ENSG00000188869
MEX3B	15	82334119	82338482	-	ENSG00000183496
RP11-597K23.2	15	82380935	82390035	+	ENSG00000259518
EFTUD1	15	82422571	82555104	-	ENSG00000140598
FAM154B	15	82555151	82577271	+	ENSG00000188659
GOLGA6L10	15	82635130	82641706	-	ENSG00000205281
GOLGA6L9	15	82722223	82731338	+	ENSG00000197978
RPS17	15	82821158	82824972	-	ENSG00000184779
GOLGA6L18	15	82930438	82939159	-	ENSG00000215749
GOLGA6L19	15	83011379	83018198	-	ENSG00000259243
GOLGA6L20	15	83098710	83108085	+	ENSG00000196648
RPS17L	15	83205504	83209315	-	ENSG00000182774
RP11-152F13.10	15	83208783	83224682	-	ENSG00000260836
RP11-379H8.1	15	83209620	83231124	+	ENSG00000261086
CPEB1	15	83211951	83317612	-	ENSG00000214575
AP3B2	15	83328033	83378666	-	ENSG00000103723
FSD2	15	83424114	83474822	-	ENSG00000186628
WHAMM	15	83478380	83503611	+	ENSG00000156232
HOMER2	15	83509838	83654661	-	ENSG00000103942
FAM103A1	15	83654959	83659809	+	ENSG00000169612
C15orf40	15	83657193	83680393	-	ENSG00000169609
BTBD1	15	83685174	83736106	-	ENSG00000064726
TM6SF1	15	83776159	83813606	+	ENSG00000136404
HDGFRP3	15	83784320	83876770	-	ENSG00000166503
BNC1	15	83924655	83953466	-	ENSG00000169594
SH3GL3	15	84115980	84287495	+	ENSG00000140600
ADAMTSL3	15	84322838	84708594	+	ENSG00000156218
UBE2Q2L	15	84841242	84850986	+	ENSG00000259511
GOLGA6L4	15	84904525	84914120	+	ENSG00000184206
ZSCAN2	15	85144217	85171027	+	ENSG00000176371
WDR73	15	85185999	85197574	-	ENSG00000177082
NMB	15	85198360	85201794	-	ENSG00000197696
SEC11A	15	85212775	85259947	-	ENSG00000140612
ZNF592	15	85291866	85349659	+	ENSG00000166716
ALPK3	15	85359911	85416713	+	ENSG00000136383
SLC28A1	15	85427885	85518876	+	ENSG00000156222
PDE8A	15	85523671	85682376	+	ENSG00000073417
AKAP13	15	85923802	86292586	+	ENSG00000170776
KLHL25	15	86302554	86338261	-	ENSG00000183655
AGBL1	15	86685227	87572283	+	ENSG00000166748
NTRK3	15	88418230	88799999	-	ENSG00000140538
MRPL46	15	89002707	89010650	-	ENSG00000259494
MRPS11	15	89010684	89022222	+	ENSG00000181991
DET1	15	89054790	89089906	-	ENSG00000140543
AEN	15	89164527	89175513	+	ENSG00000181026
ISG20	15	89179384	89199714	+	ENSG00000172183
ACAN	15	89346674	89418585	+	ENSG00000157766
HAPLN3	15	89420519	89438857	-	ENSG00000140511
MFGE8	15	89441916	89456642	-	ENSG00000140545
ABHD2	15	89630690	89745591	+	ENSG00000140526
RLBP1	15	89753100	89764982	-	ENSG00000140522
FANCI	15	89787180	89860492	+	ENSG00000140525
POLG	15	89859534	89878092	-	ENSG00000140521
RHCG	15	89998680	90039844	-	ENSG00000140519
TICRR	15	90118713	90174287	+	ENSG00000140534
KIF7	15	90152020	90198682	-	ENSG00000166813
PLIN1	15	90207596	90222658	-	ENSG00000166819
PEX11A	15	90220995	90234014	-	ENSG00000166821
WDR93	15	90234028	90286869	+	ENSG00000140527
MESP1	15	90291892	90294541	-	ENSG00000166823
MESP2	15	90303822	90321982	+	ENSG00000188095
ANPEP	15	90328120	90358633	-	ENSG00000166825
AP3S2	15	90373831	90437574	-	ENSG00000157823
C15orf38-AP3S2	15	90377540	90456114	-	ENSG00000250021
C15orf38	15	90443159	90456188	-	ENSG00000242498
ZNF710	15	90544624	90625438	+	ENSG00000140548
IDH2	15	90626277	90645736	-	ENSG00000182054
SEMA4B	15	90703836	90772911	+	ENSG00000185033
CIB1	15	90773207	90777279	-	ENSG00000185043
GDPGP1	15	90777040	90785315	+	ENSG00000183208
TTLL13	15	90792762	90808199	+	ENSG00000213471
RP11-697E2.6	15	90792788	90815440	+	ENSG00000261147
NGRN	15	90808891	90816463	+	ENSG00000182768
GABARAPL3	15	90890819	90892669	-	ENSG00000238244
ZNF774	15	90895477	90909324	+	ENSG00000196391
IQGAP1	15	90931450	91045475	+	ENSG00000140575
CRTC3	15	91073157	91188577	+	ENSG00000140577
BLM	15	91260558	91358859	+	ENSG00000197299
FURIN	15	91411822	91426688	+	ENSG00000140564
FES	15	91426925	91439006	+	ENSG00000182511
MAN2A2	15	91445448	91465814	+	ENSG00000196547
UNC45A	15	91473410	91497323	+	ENSG00000140553
HDDC3	15	91474148	91475799	-	ENSG00000184508
RCCD1	15	91498100	91506349	+	ENSG00000166965
PRC1	15	91509270	91538859	-	ENSG00000198901
VPS33B	15	91541646	91565833	-	ENSG00000184056
SV2B	15	91643180	91844539	+	ENSG00000185518
SLCO3A1	15	92396925	92715665	+	ENSG00000176463
ST8SIA2	15	92937058	93011958	+	ENSG00000140557
C15orf32	15	93014884	93044347	+	ENSG00000183643
FAM174B	15	93160673	93353114	-	ENSG00000185442
CHD2	15	93426526	93571237	+	ENSG00000173575
RGMA	15	93586636	93632433	-	ENSG00000182175
AC112693.2	15	93749295	93751277	+	ENSG00000269360
MCTP2	15	94774767	95023632	+	ENSG00000140563
AC016251.1	15	96831280	96831660	-	ENSG00000205148
NR2F2	15	96869167	96883492	+	ENSG00000185551
AC087477.1	15	96904487	96904900	+	ENSG00000268484
SPATA8	15	97326619	97328845	+	ENSG00000185594
LINC00923	15	98285448	98417780	-	ENSG00000251209
ARRDC4	15	98462784	98517068	+	ENSG00000140450
FAM169B	15	98980391	99057611	-	ENSG00000185087
IGF1R	15	99192200	99507759	+	ENSG00000140443
PGPEP1L	15	99511459	99551024	-	ENSG00000183571
SYNM	15	99638420	99675798	+	ENSG00000182253
TTC23	15	99676528	99791428	-	ENSG00000103852
LRRC28	15	99791567	99930934	+	ENSG00000168904
AC022819.2	15	99859300	99859828	-	ENSG00000268730
MEF2A	15	100017370	100256671	+	ENSG00000068305
AC015660.1	15	100038447	100038578	-	ENSG00000269810
LYSMD4	15	100255902	100273766	-	ENSG00000183060
DKFZP779J2370	15	100255908	100258029	-	ENSG00000214397
CTD-2054N24.2	15	100347228	100417353	+	ENSG00000259363
ADAMTS17	15	100511794	100882210	-	ENSG00000140470
CERS3	15	100940600	101085200	-	ENSG00000154227
LINS	15	101099574	101143435	-	ENSG00000140471
ASB7	15	101142739	101191910	+	ENSG00000183475
ALDH1A3	15	101417919	101456831	+	ENSG00000184254
LRRK1	15	101459420	101610317	+	ENSG00000154237
CHSY1	15	101715928	101792137	-	ENSG00000131873
VIMP	15	101811022	101817705	-	ENSG00000131871
SNRPA1	15	101821715	101835487	-	ENSG00000131876
PCSK6	15	101840818	102065405	-	ENSG00000140479
TM2D3	15	102161847	102192594	-	ENSG00000184277
TARSL2	15	102193801	102264807	-	ENSG00000185418
RP11-89K11.1	15	102277302	102285913	-	ENSG00000259658
OR4F6	15	102345902	102346876	+	ENSG00000184140
OR4F15	15	102358366	102359350	+	ENSG00000182854
OR4F4	15	102462245	102463298	-	ENSG00000177693
WASH4P	16	64043	69452	-	ENSG00000234769
POLR3K	16	96407	103628	-	ENSG00000161980
SNRNP25	16	103010	107669	+	ENSG00000161981
RHBDF1	16	108058	126354	-	ENSG00000007384
MPG	16	127006	135852	+	ENSG00000103152
NPRL3	16	134273	188859	-	ENSG00000103148
HBZ	16	202686	204502	+	ENSG00000130656
HBM	16	203891	216767	+	ENSG00000206177
HBA2	16	222846	223709	+	ENSG00000188536
HBA1	16	226679	227521	+	ENSG00000206172
HBQ1	16	230452	231180	+	ENSG00000086506
LUC7L	16	238968	279462	-	ENSG00000007392
RGS11	16	318300	325980	-	ENSG00000076344
ARHGDIG	16	318726	333003	+	ENSG00000242173
PDIA2	16	333152	337215	+	ENSG00000185615
AXIN1	16	337440	402673	-	ENSG00000103126
MRPL28	16	417384	420527	-	ENSG00000086504
TMEM8A	16	420773	437113	-	ENSG00000129925
NME4	16	446725	460367	+	ENSG00000103202
DECR2	16	451826	462487	+	ENSG00000242612
RAB11FIP3	16	475619	573011	+	ENSG00000090565
CAPN15	16	577717	604636	+	ENSG00000103326
C16orf11	16	610422	615528	+	ENSG00000161992
PIGQ	16	616995	634136	+	ENSG00000007541
NHLRC4	16	616996	619495	+	ENSG00000257108
RAB40C	16	639357	679272	+	ENSG00000197562
WFIKKN1	16	679239	684116	+	ENSG00000127578
C16orf13	16	684429	686358	-	ENSG00000130731
FAM195A	16	691813	698474	+	ENSG00000172366
WDR90	16	699311	717833	+	ENSG00000161996
RHOT2	16	718086	724174	+	ENSG00000140983
RHBDL1	16	725666	728268	+	ENSG00000103269
STUB1	16	730224	732870	+	ENSG00000103266
JMJD8	16	731671	734529	-	ENSG00000161999
WDR24	16	734622	740444	-	ENSG00000127580
FBXL16	16	742500	755829	-	ENSG00000127585
METRN	16	765115	769655	+	ENSG00000103260
FAM173A	16	770581	772601	+	ENSG00000103254
CCDC78	16	772582	776954	-	ENSG00000162004
HAGHL	16	776936	785525	+	ENSG00000103253
NARFL	16	779753	791329	-	ENSG00000103245
MSLN	16	810762	818865	+	ENSG00000102854
MSLNL	16	819428	833370	-	ENSG00000162006
RPUSD1	16	834974	838397	-	ENSG00000007376
CHTF18	16	838046	850737	+	ENSG00000127586
GNG13	16	848041	850733	-	ENSG00000127588
PRR25	16	855443	863861	+	ENSG00000167945
LMF1	16	903634	1031318	-	ENSG00000103227
AC009041.2	16	1031252	1031663	+	ENSG00000269047
SOX8	16	1031808	1036979	+	ENSG00000005513
SSTR5	16	1122756	1131454	+	ENSG00000162009
C1QTNF8	16	1140005	1146244	-	ENSG00000184471
CACNA1H	16	1203241	1271771	+	ENSG00000196557
TPSG1	16	1271651	1275257	-	ENSG00000116176
TPSAB1	16	1290697	1292555	+	ENSG00000172236
TPSD1	16	1306060	1308532	+	ENSG00000095917
UBE2I	16	1355548	1377019	+	ENSG00000103275
BAIAP3	16	1383602	1399439	+	ENSG00000007516
TSR3	16	1399241	1401912	-	ENSG00000007520
GNPTG	16	1401924	1413352	+	ENSG00000090581
UNKL	16	1413206	1464752	-	ENSG00000059145
C16orf91	16	1469745	1479345	-	ENSG00000174109
CCDC154	16	1484384	1494557	-	ENSG00000197599
CLCN7	16	1494935	1525581	-	ENSG00000103249
PTX4	16	1535887	1538982	-	ENSG00000251692
TELO2	16	1543345	1560458	+	ENSG00000100726
IFT140	16	1560428	1662111	-	ENSG00000187535
TMEM204	16	1578689	1605581	+	ENSG00000131634
CRAMP1L	16	1662326	1727909	+	ENSG00000007545
LA16c-431H6.6	16	1682260	1736716	+	ENSG00000261732
HN1L	16	1728257	1752281	+	ENSG00000206053
MAPK8IP3	16	1756184	1820318	+	ENSG00000138834
NME3	16	1820287	1821731	-	ENSG00000103024
MRPS34	16	1821891	1823156	-	ENSG00000074071
EME2	16	1823208	1831709	+	ENSG00000197774
SPSB3	16	1826713	1843701	-	ENSG00000162032
NUBP2	16	1832902	1839192	+	ENSG00000095906
IGFALS	16	1840414	1844972	-	ENSG00000099769
HAGH	16	1845621	1877195	-	ENSG00000063854
FAHD1	16	1876968	1890208	+	ENSG00000180185
MEIOB	16	1883984	1934295	-	ENSG00000162039
HS3ST6	16	1961464	1968441	-	ENSG00000162040
MSRB1	16	1988211	1993327	-	ENSG00000198736
RPL3L	16	1993975	2007607	-	ENSG00000140986
NDUFB10	16	2009509	2011976	+	ENSG00000140990
RPS2	16	2012053	2014861	-	ENSG00000140988
RNF151	16	2016824	2018976	+	ENSG00000179580
TBL3	16	2022038	2032934	+	ENSG00000183751
NOXO1	16	2028918	2034193	-	ENSG00000196408
AC005606.1	16	2031633	2032918	+	ENSG00000269205
GFER	16	2034208	2037750	+	ENSG00000127554
SYNGR3	16	2039661	2044276	+	ENSG00000127561
ZNF598	16	2047655	2059824	-	ENSG00000167962
NPW	16	2059927	2070756	+	ENSG00000183971
SLC9A3R2	16	2075357	2089027	+	ENSG00000065054
NTHL1	16	2089816	2097867	-	ENSG00000065057
TSC2	16	2097466	2138716	+	ENSG00000103197
PKD1	16	2138711	2185899	-	ENSG00000008710
RAB26	16	2190804	2204166	+	ENSG00000167964
TRAF7	16	2205699	2228130	+	ENSG00000131653
CASKIN1	16	2227184	2246526	-	ENSG00000167971
MLST8	16	2254249	2259417	+	ENSG00000167965
BRICD5	16	2259254	2261951	-	ENSG00000182685
PGP	16	2261998	2264808	-	ENSG00000184207
E4F1	16	2273567	2285743	+	ENSG00000167967
DNASE1L2	16	2285817	2288712	+	ENSG00000167968
ECI1	16	2289396	2302301	-	ENSG00000167969
RNPS1	16	2303117	2318413	-	ENSG00000205937
AC009065.1	16	2303738	2312343	+	ENSG00000167970
ABCA3	16	2325882	2390747	-	ENSG00000167972
CCNF	16	2479395	2508855	+	ENSG00000162063
C16orf59	16	2510081	2514964	+	ENSG00000162062
NTN3	16	2521500	2524146	+	ENSG00000162068
TBC1D24	16	2525147	2555735	+	ENSG00000162065
RP11-20I23.1	16	2546033	2570219	+	ENSG00000260272
ATP6V0C	16	2563871	2570219	+	ENSG00000185883
ATP6C	16	2563966	2577956	+	ENSG00000259784
AMDHD2	16	2570358	2581423	+	ENSG00000162066
CEMP1	16	2577081	2581420	-	ENSG00000205923
PDPK1	16	2587965	2653189	+	ENSG00000140992
KCTD5	16	2732476	2759031	+	ENSG00000167977
PRSS27	16	2762419	2770552	-	ENSG00000172382
SRRM2	16	2802330	2822539	+	ENSG00000167978
TCEB2	16	2821415	2827298	-	ENSG00000103363
PRSS33	16	2833954	2837949	-	ENSG00000103355
PRSS21	16	2867164	2876305	+	ENSG00000007038
ZG16B	16	2880170	2888967	+	ENSG00000162078
PRSS22	16	2902728	2908171	-	ENSG00000005001
FLYWCH2	16	2933187	2949383	+	ENSG00000162076
FLYWCH1	16	2961938	3001209	+	ENSG00000059122
KREMEN2	16	3013945	3018384	+	ENSG00000131650
PKMYT1	16	3018025	3030540	-	ENSG00000127564
PAQR4	16	3019246	3023490	+	ENSG00000162073
CLDN9	16	3062457	3064506	+	ENSG00000213937
CLDN6	16	3064713	3070072	-	ENSG00000184697
TNFRSF12A	16	3068446	3072384	+	ENSG00000006327
HCFC1R1	16	3072621	3074287	-	ENSG00000103145
THOC6	16	3074028	3077756	+	ENSG00000131652
CCDC64B	16	3077683	3086927	-	ENSG00000162069
MMP25	16	3096682	3110727	+	ENSG00000008516
IL32	16	3115298	3131908	+	ENSG00000008517
ZSCAN10	16	3138891	3149318	-	ENSG00000130182
ZNF205	16	3162561	3170518	+	ENSG00000122386
ZNF213	16	3179778	3192806	+	ENSG00000085644
CASP16	16	3194220	3199964	+	ENSG00000228146
OR1F1	16	3254247	3255188	+	ENSG00000168124
ZNF200	16	3272325	3286221	-	ENSG00000010539
MEFV	16	3292028	3306627	-	ENSG00000103313
ZNF263	16	3313743	3351401	+	ENSG00000006194
TIGD7	16	3348832	3355729	-	ENSG00000140993
ZNF75A	16	3355406	3368852	+	ENSG00000162086
OR2C1	16	3405889	3406924	+	ENSG00000168158
MTRNR2L4	16	3421053	3422283	-	ENSG00000232196
ZSCAN32	16	3432085	3451065	-	ENSG00000140987
ZNF174	16	3451235	3459370	+	ENSG00000103343
ZNF597	16	3486104	3493542	-	ENSG00000167981
C16orf90	16	3543484	3545480	-	ENSG00000215131
CLUAP1	16	3550924	3589048	+	ENSG00000103351
SLX4	16	3631182	3661599	-	ENSG00000188827
DNASE1	16	3661729	3730144	+	ENSG00000213918
TRAP1	16	3701640	3767598	-	ENSG00000126602
CREBBP	16	3775055	3930727	-	ENSG00000005339
ADCY9	16	4003388	4166186	-	ENSG00000162104
SRL	16	4239375	4292081	-	ENSG00000185739
TFAP4	16	4307187	4323076	-	ENSG00000090447
GLIS2	16	4364762	4389598	+	ENSG00000126603
PAM16	16	4381550	4405608	-	ENSG00000217930
CORO7-PAM16	16	4390252	4470495	-	ENSG00000103426
CORO7	16	4404543	4475706	-	ENSG00000262246
VASN	16	4421849	4433529	+	ENSG00000168140
DNAJA3	16	4475806	4506776	+	ENSG00000103423
NMRAL1	16	4511681	4545764	-	ENSG00000153406
HMOX2	16	4524691	4560348	+	ENSG00000103415
CDIP1	16	4560676	4588829	-	ENSG00000089486
C16orf96	16	4606491	4650715	+	ENSG00000205832
UBALD1	16	4658884	4665028	-	ENSG00000153443
MGRN1	16	4666494	4740975	+	ENSG00000102858
NUDT16L1	16	4743695	4745860	+	ENSG00000168101
ANKS3	16	4746513	4784379	-	ENSG00000168096
C16orf71	16	4784273	4799397	+	ENSG00000166246
ZNF500	16	4798240	4817625	-	ENSG00000103199
SEPT12	16	4827670	4838522	-	ENSG00000140623
SMIM22	16	4838398	4846492	+	ENSG00000267795
ROGDI	16	4846969	4852951	-	ENSG00000067836
GLYR1	16	4853204	4897343	-	ENSG00000140632
UBN1	16	4896666	4932361	+	ENSG00000118900
PPL	16	4932508	5010742	-	ENSG00000118898
SEC14L5	16	5008318	5069159	+	ENSG00000103184
NAGPA	16	5074845	5084142	-	ENSG00000103174
ALG1	16	5083703	5137380	+	ENSG00000033011
C16orf89	16	5094123	5116111	-	ENSG00000153446
FAM86A	16	5134305	5147809	-	ENSG00000118894
RBFOX1	16	6069095	7763340	+	ENSG00000078328
TMEM114	16	8619502	8622304	-	ENSG00000232258
METTL22	16	8715540	8740081	+	ENSG00000067365
ABAT	16	8768422	8878432	+	ENSG00000183044
TMEM186	16	8874241	8891505	-	ENSG00000184857
PMM2	16	8882680	8943188	+	ENSG00000140650
CARHSP1	16	8946799	8962866	-	ENSG00000153048
USP7	16	8985951	9058371	-	ENSG00000187555
C16orf72	16	9185505	9215497	+	ENSG00000182831
RP11-297M9.1	16	9760742	9770700	-	ENSG00000260362
GRIN2A	16	9852376	10276611	-	ENSG00000183454
ATF7IP2	16	10420291	10577495	+	ENSG00000166669
EMP2	16	10622279	10674555	-	ENSG00000213853
TEKT5	16	10721358	10788802	-	ENSG00000153060
NUBP1	16	10837643	10863208	+	ENSG00000103274
TVP23A	16	10854776	10912651	-	ENSG00000166676
CIITA	16	10971055	11026079	+	ENSG00000179583
DEXI	16	11022748	11036317	-	ENSG00000182108
